freq_GHz,a,b,D,C,p_opt1,p_opt2,sigma2_1,sigma2_2,mu
38.00,6.0250,6.0250,5000,192751407.890406,1.000000,0.000000,0.000000,0.000000,1.489089
38.00,6.0345,6.0345,5000,192883662.529120,1.000000,0.000000,0.000000,0.000000,1.488533
38.00,6.0440,6.0440,5000,193011245.056529,1.000000,0.000000,0.000000,0.000000,1.487997
38.00,6.0536,6.0536,5000,193134132.420841,1.000000,0.000000,0.000000,0.000000,1.487482
38.00,6.0631,6.0631,5000,193252301.621196,1.000000,0.000000,0.000000,0.000000,1.486988
38.00,6.0726,6.0726,5000,193365729.565385,1.000000,0.000000,0.000000,0.000000,1.486513
38.00,6.0821,6.0821,5000,193474393.148792,1.000000,0.000000,0.000000,0.000000,1.486060
38.00,6.0916,6.0916,5000,193578269.223092,1.000000,0.000000,0.000000,0.000000,1.485627
38.00,6.1011,6.1011,5000,193677334.627140,1.000000,0.000000,0.000000,0.000000,1.485214
38.00,6.1106,6.1106,5000,193771566.147292,1.000000,0.000000,0.000000,0.000000,1.484822
38.00,6.1201,6.1201,5000,193860940.502980,1.000000,0.000000,0.000000,0.000000,1.484450
38.00,6.1296,6.1296,5000,193945434.431568,1.000000,0.000000,0.000000,0.000000,1.484100
38.00,6.1391,6.1391,5000,194025024.585922,1.000000,0.000000,0.000000,0.000000,1.483770
38.00,6.1486,6.1486,5000,194099687.650690,1.000000,0.000000,0.000000,0.000000,1.483460
38.00,6.1582,6.1582,5000,194169400.158202,1.000000,0.000000,0.000000,0.000000,1.483171
38.00,6.1677,6.1677,5000,194234138.724353,1.000000,0.000000,0.000000,0.000000,1.482904
38.00,6.1772,6.1772,5000,194293879.840207,1.000000,0.000000,0.000000,0.000000,1.482657
38.00,6.1867,6.1867,5000,194348600.013479,1.000000,0.000000,0.000000,0.000000,1.482430
38.00,6.1962,6.1962,5000,194398275.653386,1.000000,0.000000,0.000000,0.000000,1.482225
38.00,6.2057,6.2057,5000,194442883.177183,1.000000,0.000000,0.000000,0.000000,1.482041
38.00,6.2152,6.2152,5000,194482398.952093,1.000000,0.000000,0.000000,0.000000,1.481878
38.00,6.2247,6.2247,5000,194516799.275867,1.000000,0.000000,0.000000,0.000000,1.481736
38.00,6.2342,6.2342,5000,194546060.446778,1.000000,0.000000,0.000000,0.000000,1.481616
38.00,6.2437,6.2437,5000,194570158.705615,1.000000,0.000000,0.000000,0.000000,1.481516
38.00,6.2533,6.2533,5000,194589070.231581,1.000000,0.000000,0.000000,0.000000,1.481438
38.00,6.2628,6.2628,5000,194602771.195736,1.000000,0.000000,0.000000,0.000000,1.481382
38.00,6.2723,6.2723,5000,194611237.704719,1.000000,0.000000,0.000000,0.000000,1.481347
38.00,6.2818,6.2818,5000,194614445.829385,1.000000,0.000000,0.000000,0.000000,1.481334
38.00,6.2913,6.2913,5000,194612371.587451,1.000000,0.000000,0.000000,0.000000,1.481342
38.00,6.3008,6.3008,5000,194604990.975614,1.000000,0.000000,0.000000,0.000000,1.481373
38.00,6.3103,6.3103,5000,194592279.946364,1.000000,0.000000,0.000000,0.000000,1.481425
38.00,6.3198,6.3198,5000,194574214.379144,1.000000,0.000000,0.000000,0.000000,1.481500
38.00,6.3293,6.3293,5000,194550770.157091,1.000000,0.000000,0.000000,0.000000,1.481596
38.00,6.3388,6.3388,5000,194521923.068374,1.000000,0.000000,0.000000,0.000000,1.481715
38.00,6.3483,6.3483,5000,194487648.907572,1.000000,0.000000,0.000000,0.000000,1.481856
38.00,6.3579,6.3579,5000,194447923.401563,1.000000,0.000000,0.000000,0.000000,1.482020
38.00,6.3674,6.3674,5000,194402722.244851,1.000000,0.000000,0.000000,0.000000,1.482207
38.00,6.3769,6.3769,5000,194352021.067087,1.000000,0.000000,0.000000,0.000000,1.482416
38.00,6.3864,6.3864,5000,194295795.475539,1.000000,0.000000,0.000000,0.000000,1.482649
38.00,6.3959,6.3959,5000,194234021.059205,1.000000,0.000000,0.000000,0.000000,1.482904
38.00,6.4054,6.4054,5000,194166673.299430,1.000000,0.000000,0.000000,0.000000,1.483183
38.00,6.4149,6.4149,5000,194093727.702521,1.000000,0.000000,0.000000,0.000000,1.483485
38.00,6.4244,6.4244,5000,194015159.705263,1.000000,0.000000,0.000000,0.000000,1.483810
38.00,6.4339,6.4339,5000,193930944.716960,1.000000,0.000000,0.000000,0.000000,1.484160
38.00,6.4434,6.4434,5000,193841058.094970,1.000000,0.000000,0.000000,0.000000,1.484533
38.00,6.4530,6.4530,5000,193745475.120527,1.000000,0.000000,0.000000,0.000000,1.484930
38.00,6.4625,6.4625,5000,193644171.126738,1.000000,0.000000,0.000000,0.000000,1.485352
38.00,6.4720,6.4720,5000,193537121.307424,1.000000,0.000000,0.000000,0.000000,1.485798
38.00,6.4815,6.4815,5000,193424300.892458,1.000000,0.000000,0.000000,0.000000,1.486269
38.00,6.4910,6.4910,5000,193305685.059170,1.000000,0.000000,0.000000,0.000000,1.486764
38.00,6.5005,6.5005,5000,193181248.918041,1.000000,0.000000,0.000000,0.000000,1.487285
38.00,6.5100,6.5100,5000,193050967.560235,1.000000,0.000000,0.000000,0.000000,1.487831
38.00,6.5195,6.5195,5000,192914816.053477,1.000000,0.000000,0.000000,0.000000,1.488402
38.00,6.5290,6.5290,5000,192772769.390255,1.000000,0.000000,0.000000,0.000000,1.488999
38.00,6.5385,6.5385,5000,192624802.630449,1.000000,0.000000,0.000000,0.000000,1.489622
38.00,6.5480,6.5480,5000,192470890.669678,1.000000,0.000000,0.000000,0.000000,1.490271
38.00,6.5576,6.5576,5000,192311008.452811,1.000000,0.000000,0.000000,0.000000,1.490946
38.00,6.5671,6.5671,5000,192145130.877481,1.000000,0.000000,0.000000,0.000000,1.491648
38.00,6.5766,6.5766,5000,191973232.834754,1.000000,0.000000,0.000000,0.000000,1.492377
38.00,6.5861,6.5861,5000,191795289.108535,1.000000,0.000000,0.000000,0.000000,1.493133
38.00,6.5956,6.5956,5000,191611274.558764,1.000000,0.000000,0.000000,0.000000,1.493916
38.00,6.6051,6.6051,5000,191421163.951411,1.000000,0.000000,0.000000,0.000000,1.494728
38.00,6.6146,6.6146,5000,191224932.067081,1.000000,0.000000,0.000000,0.000000,1.495567
38.00,6.6241,6.6241,5000,191022553.653593,1.000000,0.000000,0.000000,0.000000,1.496434
38.00,6.6336,6.6336,5000,190814003.392127,1.000000,0.000000,0.000000,0.000000,1.497330
38.00,6.6431,6.6431,5000,190599256.040362,1.000000,0.000000,0.000000,0.000000,1.498255
38.00,6.6527,6.6527,5000,190378286.217149,1.000000,0.000000,0.000000,0.000000,1.499209
38.00,6.6622,6.6622,5000,190151068.650120,1.000000,0.000000,0.000000,0.000000,1.500193
38.00,6.6717,6.6717,5000,189917577.971242,1.000000,0.000000,0.000000,0.000000,1.501206
38.00,6.6812,6.6812,5000,189677788.817260,1.000000,0.000000,0.000000,0.000000,1.502250
38.00,6.6907,6.6907,5000,189431675.834570,1.000000,0.000000,0.000000,0.000000,1.503324
38.00,6.7002,6.7002,5000,189179213.659325,1.000000,0.000000,0.000000,0.000000,1.504429
38.00,6.7097,6.7097,5000,188920376.957637,1.000000,0.000000,0.000000,0.000000,1.505565
38.00,6.7192,6.7192,5000,188655140.242625,1.000000,0.000000,0.000000,0.000000,1.506733
38.00,6.7287,6.7287,5000,188383478.239012,1.000000,0.000000,0.000000,0.000000,1.507933
38.00,6.7382,6.7382,5000,188105365.527293,1.000000,0.000000,0.000000,0.000000,1.509165
38.00,6.7477,6.7477,5000,187820776.728342,1.000000,0.000000,0.000000,0.000000,1.510431
38.00,6.7573,6.7573,5000,187529686.528081,1.000000,0.000000,0.000000,0.000000,1.511729
38.00,6.7668,6.7668,5000,187232069.556756,1.000000,0.000000,0.000000,0.000000,1.513061
38.00,6.7763,6.7763,5000,186927900.481444,1.000000,0.000000,0.000000,0.000000,1.514428
38.00,6.7858,6.7858,5000,186617153.990973,1.000000,0.000000,0.000000,0.000000,1.515829
38.00,6.7953,6.7953,5000,186299804.796722,1.000000,0.000000,0.000000,0.000000,1.517265
38.00,6.8048,6.8048,5000,185975827.619198,1.000000,0.000000,0.000000,0.000000,1.518736
38.00,6.8143,6.8143,5000,185645197.202661,1.000000,0.000000,0.000000,0.000000,1.520244
38.00,6.8238,6.8238,5000,185307888.411123,1.000000,0.000000,0.000000,0.000000,1.521788
38.00,6.8333,6.8333,5000,184963876.029995,1.000000,0.000000,0.000000,0.000000,1.523369
38.00,6.8428,6.8428,5000,184613134.925677,1.000000,0.000000,0.000000,0.000000,1.524987
38.00,6.8524,6.8524,5000,184255640.060358,1.000000,0.000000,0.000000,0.000000,1.526644
38.00,6.8619,6.8619,5000,183891366.334994,1.000000,0.000000,0.000000,0.000000,1.528339
38.00,6.8714,6.8714,5000,183520288.860706,1.000000,0.000000,0.000000,0.000000,1.530074
38.00,6.8809,6.8809,5000,183142382.624335,1.000000,0.000000,0.000000,0.000000,1.531848
38.00,6.8904,6.8904,5000,182757622.841196,1.000000,0.000000,0.000000,0.000000,1.533663
38.00,6.8999,6.8999,5000,182365984.728210,1.000000,0.000000,0.000000,0.000000,1.535519
38.00,6.9094,6.9094,5000,181967443.518663,1.000000,0.000000,0.000000,0.000000,1.537417
38.00,6.9189,6.9189,5000,181561974.644331,1.000000,0.000000,0.000000,0.000000,1.539356
38.00,6.9284,6.9284,5000,181149553.550584,1.000000,0.000000,0.000000,0.000000,1.541339
38.00,6.9379,6.9379,5000,180730155.745523,1.000000,0.000000,0.000000,0.000000,1.543366
38.00,6.9474,6.9474,5000,180303756.946566,1.000000,0.000000,0.000000,0.000000,1.545436
38.00,6.9570,6.9570,5000,179870332.850173,1.000000,0.000000,0.000000,0.000000,1.547552
38.00,6.9665,6.9665,5000,179429859.402485,1.000000,0.000000,0.000000,0.000000,1.549714
38.00,6.9760,6.9760,5000,178982312.474869,1.000000,0.000000,0.000000,0.000000,1.551922
38.00,6.9855,6.9855,5000,178527668.297605,1.000000,0.000000,0.000000,0.000000,1.554178
38.00,6.9950,6.9950,5000,178065903.057356,1.000000,0.000000,0.000000,0.000000,1.556482
38.00,7.0045,7.0045,5000,177596993.083845,1.000000,0.000000,0.000000,0.000000,1.558834
38.00,7.0140,7.0140,5000,177120915.037833,1.000000,0.000000,0.000000,0.000000,1.561237
38.00,7.0235,7.0235,5000,176637645.545065,1.000000,0.000000,0.000000,0.000000,1.563690
38.00,7.0330,7.0330,5000,176147161.412246,1.000000,0.000000,0.000000,0.000000,1.566195
38.00,7.0425,7.0425,5000,175649439.756877,1.000000,0.000000,0.000000,0.000000,1.568752
38.00,7.0521,7.0521,5000,175144457.792168,1.000000,0.000000,0.000000,0.000000,1.571363
38.00,7.0616,7.0616,5000,174632192.874170,1.000000,0.000000,0.000000,0.000000,1.574028
38.00,7.0711,7.0711,5000,174112622.680556,1.000000,0.000000,0.000000,0.000000,1.576748
38.00,7.0806,7.0806,5000,173585725.030911,1.000000,0.000000,0.000000,0.000000,1.579525
38.00,7.0901,7.0901,5000,173051477.934272,1.000000,0.000000,0.000000,0.000000,1.582359
38.00,7.0996,7.0996,5000,172509859.715711,1.000000,0.000000,0.000000,0.000000,1.585252
38.00,7.1091,7.1091,5000,171960848.899180,1.000000,0.000000,0.000000,0.000000,1.588204
38.00,7.1186,7.1186,5000,171404424.256055,1.000000,0.000000,0.000000,0.000000,1.591217
38.00,7.1281,7.1281,5000,170840564.920034,1.000000,0.000000,0.000000,0.000000,1.594292
38.00,7.1376,7.1376,5000,170269250.136811,1.000000,0.000000,0.000000,0.000000,1.597430
38.00,7.1471,7.1471,5000,169690459.614644,1.000000,0.000000,0.000000,0.000000,1.600633
38.00,7.1567,7.1567,5000,169104173.271340,1.000000,0.000000,0.000000,0.000000,1.603901
38.00,7.1662,7.1662,5000,168510371.400891,1.000000,0.000000,0.000000,0.000000,1.607236
38.00,7.1757,7.1757,5000,167909034.566799,1.000000,0.000000,0.000000,0.000000,1.610639
38.00,7.1852,7.1852,5000,167300143.746084,1.000000,0.000000,0.000000,0.000000,1.614111
38.00,7.1947,7.1947,5000,166683680.321317,1.000000,0.000000,0.000000,0.000000,1.617655
38.00,7.2042,7.2042,5000,166059625.875463,1.000000,0.000000,0.000000,0.000000,1.621271
38.00,7.2137,7.2137,5000,165427962.584726,1.000000,0.000000,0.000000,0.000000,1.624961
38.00,7.2232,7.2232,5000,164788672.934318,1.000000,0.000000,0.000000,0.000000,1.628727
38.00,7.2327,7.2327,5000,164141739.909292,1.000000,0.000000,0.000000,0.000000,1.632570
38.00,7.2422,7.2422,5000,163487146.840517,1.000000,0.000000,0.000000,0.000000,1.636492
38.00,7.2518,7.2518,5000,162824877.650122,1.000000,0.000000,0.000000,0.000000,1.640494
38.00,7.2613,7.2613,5000,162154916.595081,1.000000,0.000000,0.000000,0.000000,1.644578
38.00,7.2708,7.2708,5000,161477248.692041,1.000000,0.000000,0.000000,0.000000,1.648746
38.00,7.2803,7.2803,5000,160791859.094214,1.000000,0.000000,0.000000,0.000000,1.653000
38.00,7.2898,7.2898,5000,160098733.934083,1.000000,0.000000,0.000000,0.000000,1.657341
38.00,7.2993,7.2993,5000,159397859.529097,1.000000,0.000000,0.000000,0.000000,1.661773
38.00,7.3088,7.3088,5000,158689223.093572,1.000000,0.000000,0.000000,0.000000,1.666296
38.00,7.3183,7.3183,5000,157972812.257335,1.000000,0.000000,0.000000,0.000000,1.670912
38.00,7.3278,7.3278,5000,157248667.566082,0.999080,0.000920,0.000000,0.000000,1.674705
38.00,7.3373,7.3373,5000,156536309.745016,0.982269,0.017731,0.000000,0.000000,1.662704
38.00,7.3468,7.3468,5000,155851073.186872,0.965808,0.034192,0.000000,0.000000,1.651154
38.00,7.3564,7.3564,5000,155192242.117481,0.949682,0.050318,0.000000,0.000000,1.640042
38.00,7.3659,7.3659,5000,154559124.741417,0.933876,0.066124,0.000000,0.000000,1.629354
38.00,7.3754,7.3754,5000,153951053.220476,0.918375,0.081625,0.000000,0.000000,1.619080
38.00,7.3849,7.3849,5000,153367383.059935,0.903166,0.096834,0.000000,0.000000,1.609207
38.00,7.3944,7.3944,5000,152807492.772615,0.888235,0.111765,0.000000,0.000000,1.599726
38.00,7.4039,7.4039,5000,152270783.600842,0.873571,0.126429,0.000000,0.000000,1.590626
38.00,7.4134,7.4134,5000,151756679.116024,0.859159,0.140841,0.000000,0.000000,1.581898
38.00,7.4229,7.4229,5000,151264624.915486,0.844989,0.155011,0.000000,0.000000,1.573533
38.00,7.4324,7.4324,5000,150794088.433580,0.831049,0.168951,0.000000,0.000000,1.565522
38.00,7.4419,7.4419,5000,150344558.454570,0.817328,0.182672,0.000000,0.000000,1.557857
38.00,7.4515,7.4515,5000,149915545.100136,0.803814,0.196186,0.000000,0.000000,1.550531
38.00,7.4610,7.4610,5000,149506579.492820,0.790498,0.209502,0.000000,0.000000,1.543536
38.00,7.4705,7.4705,5000,149117213.541928,0.777369,0.222631,0.000000,0.000000,1.536866
38.00,7.4800,7.4800,5000,148747019.702775,0.764417,0.235583,0.000000,0.000000,1.530514
38.00,7.4895,7.4895,5000,148395590.894135,0.751633,0.248367,0.000000,0.000000,1.524474
38.00,7.4990,7.4990,5000,148062540.258670,0.739006,0.260994,0.000000,0.000000,1.518741
38.00,7.5085,7.5085,5000,147747501.076807,0.726529,0.273471,0.000000,0.000000,1.513309
38.00,7.5180,7.5180,5000,147450126.608931,0.714191,0.285809,0.000000,0.000000,1.508174
38.00,7.5275,7.5275,5000,147170089.941624,0.701984,0.298016,0.000000,0.000000,1.503330
38.00,7.5370,7.5370,5000,146907084.013351,0.689900,0.310100,0.000000,0.000000,1.498774
38.00,7.5465,7.5465,5000,146660821.411312,0.677930,0.322070,0.000000,0.000000,1.494502
38.00,7.5561,7.5561,5000,146431034.402736,0.666065,0.333935,0.000000,0.000000,1.490510
38.00,7.5656,7.5656,5000,146217474.850130,0.654298,0.345702,0.000000,0.000000,1.486794
38.00,7.5751,7.5751,5000,146019914.190801,0.642621,0.357379,0.000000,0.000000,1.483353
38.00,7.5846,7.5846,5000,145838143.461722,0.631025,0.368975,0.000000,0.000000,1.480182
38.00,7.5941,7.5941,5000,145671973.242959,0.619502,0.380498,0.000000,0.000000,1.477281
38.00,7.6036,7.6036,5000,145521233.791947,0.608046,0.391954,0.000000,0.000000,1.474645
38.00,7.6131,7.6131,5000,145385774.973497,0.596648,0.403352,0.000000,0.000000,1.472275
38.00,7.6226,7.6226,5000,145265466.407985,0.585301,0.414699,0.000000,0.000000,1.470168
38.00,7.6321,7.6321,5000,145160197.498730,0.573997,0.426003,0.000000,0.000000,1.468323
38.00,7.6416,7.6416,5000,145069877.584552,0.562729,0.437271,0.000000,0.000000,1.466738
38.00,7.6512,7.6512,5000,144994436.010842,0.551489,0.448511,0.000000,0.000000,1.465414
38.00,7.6607,7.6607,5000,144933822.302181,0.540270,0.459730,0.000000,0.000000,1.464349
38.00,7.6702,7.6702,5000,144888006.295703,0.529063,0.470937,0.000000,0.000000,1.463544
38.00,7.6797,7.6797,5000,144856978.336063,0.517863,0.482137,0.000000,0.000000,1.462999
38.00,7.6892,7.6892,5000,144840749.466608,0.506661,0.493339,0.000000,0.000000,1.462714
38.00,7.6987,7.6987,5000,144839351.644898,0.504551,0.495449,0.000000,0.000000,1.462689
38.00,7.7082,7.7082,5000,144852837.985527,0.515780,0.484220,0.000000,0.000000,1.462926
38.00,7.7177,7.7177,5000,144881283.013683,0.527033,0.472967,0.000000,0.000000,1.463426
38.00,7.7272,7.7272,5000,144924782.961290,0.538318,0.461682,0.000000,0.000000,1.464191
38.00,7.7367,7.7367,5000,144983456.059929,0.549644,0.450356,0.000000,0.000000,1.465221
38.00,7.7462,7.7462,5000,145057442.867305,0.561018,0.438982,0.000000,0.000000,1.466520
38.00,7.7558,7.7558,5000,145146906.631686,0.572448,0.427552,0.000000,0.000000,1.468090
38.00,7.7653,7.7653,5000,145252033.668748,0.583942,0.416058,0.000000,0.000000,1.469933
38.00,7.7748,7.7748,5000,145373033.735987,0.595509,0.404491,0.000000,0.000000,1.472052
38.00,7.7843,7.7843,5000,145510140.496515,0.607157,0.392843,0.000000,0.000000,1.474452
38.00,7.7938,7.7938,5000,145663611.960814,0.618895,0.381105,0.000000,0.000000,1.477135
38.00,7.8033,7.8033,5000,145833730.955081,0.630732,0.369268,0.000000,0.000000,1.480106
38.00,7.8128,7.8128,5000,146020805.648724,0.642676,0.357324,0.000000,0.000000,1.483369
38.00,7.8223,7.8223,5000,146225170.106507,0.654737,0.345263,0.000000,0.000000,1.486929
38.00,7.8318,7.8318,5000,146447184.784869,0.666925,0.333075,0.000000,0.000000,1.490791
38.00,7.8413,7.8413,5000,146687237.276500,0.679249,0.320751,0.000000,0.000000,1.494961
38.00,7.8509,7.8509,5000,146945742.813206,0.691719,0.308281,0.000000,0.000000,1.499444
38.00,7.8604,7.8604,5000,147223144.970388,0.704346,0.295654,0.000000,0.000000,1.504249
38.00,7.8699,7.8699,5000,147519916.439983,0.717141,0.282859,0.000000,0.000000,1.509380
38.00,7.8794,7.8794,5000,147836559.637960,0.730114,0.269886,0.000000,0.000000,1.514846
38.00,7.8889,7.8889,5000,148173607.646701,0.743278,0.256722,0.000000,0.000000,1.520654
38.00,7.8984,7.8984,5000,148531624.918515,0.756643,0.243357,0.000000,0.000000,1.526814
38.00,7.9079,7.9079,5000,148911208.155000,0.770223,0.229777,0.000000,0.000000,1.533333
38.00,7.9174,7.9174,5000,149312987.254832,0.784030,0.215970,0.000000,0.000000,1.540222
38.00,7.9269,7.9269,5000,149737626.169581,0.798077,0.201923,0.000000,0.000000,1.547490
38.00,7.9364,7.9364,5000,150185824.095593,0.812379,0.187621,0.000000,0.000000,1.555148
38.00,7.9459,7.9459,5000,150658316.217279,0.826949,0.173051,0.000000,0.000000,1.563209
38.00,7.9555,7.9555,5000,151155875.091717,0.841804,0.158196,0.000000,0.000000,1.571683
38.00,7.9650,7.9650,5000,151679311.706918,0.856957,0.143043,0.000000,0.000000,1.580584
38.00,7.9745,7.9745,5000,152229476.497182,0.872427,0.127573,0.000000,0.000000,1.589926
38.00,7.9840,7.9840,5000,152807260.930902,0.888230,0.111770,0.000000,0.000000,1.599723
38.00,7.9935,7.9935,5000,153413598.591501,0.904383,0.095617,0.000000,0.000000,1.609990
38.00,8.0030,8.0030,5000,154049466.696534,0.920907,0.079093,0.000000,0.000000,1.620744
38.00,8.0125,8.0125,5000,154715887.436445,0.937820,0.062180,0.000000,0.000000,1.632002
38.00,8.0220,8.0220,5000,155413929.678540,0.955144,0.044856,0.000000,0.000000,1.643783
38.00,8.0315,8.0315,5000,156144710.367153,0.972900,0.027100,0.000000,0.000000,1.656105
38.00,8.0410,8.0410,5000,156909396.452518,0.991110,0.008890,0.000000,0.000000,1.668991
38.00,8.0506,8.0506,5000,157703331.751816,1.000000,0.000000,0.000000,0.000000,1.672660
38.00,8.0601,8.0601,5000,158494835.277632,1.000000,0.000000,0.000000,0.000000,1.667544
38.00,8.0696,8.0696,5000,159278945.943331,1.000000,0.000000,0.000000,0.000000,1.662529
38.00,8.0791,8.0791,5000,160055614.537060,1.000000,0.000000,0.000000,0.000000,1.657613
38.00,8.0886,8.0886,5000,160824792.698925,1.000000,0.000000,0.000000,0.000000,1.652794
38.00,8.0981,8.0981,5000,161586432.452412,1.000000,0.000000,0.000000,0.000000,1.648072
38.00,8.1076,8.1076,5000,162340486.704717,1.000000,0.000000,0.000000,0.000000,1.643443
38.00,8.1171,8.1171,5000,163086908.731661,1.000000,0.000000,0.000000,0.000000,1.638906
38.00,8.1266,8.1266,5000,163825652.431170,1.000000,0.000000,0.000000,0.000000,1.634459
38.00,8.1361,8.1361,5000,164556672.249200,1.000000,0.000000,0.000000,0.000000,1.630102
38.00,8.1456,8.1456,5000,165279923.248552,1.000000,0.000000,0.000000,0.000000,1.625831
38.00,8.1552,8.1552,5000,165995360.936925,1.000000,0.000000,0.000000,0.000000,1.621645
38.00,8.1647,8.1647,5000,166702941.323147,1.000000,0.000000,0.000000,0.000000,1.617544
38.00,8.1742,8.1742,5000,167402620.937825,1.000000,0.000000,0.000000,0.000000,1.613525
38.00,8.1837,8.1837,5000,168094356.823400,1.000000,0.000000,0.000000,0.000000,1.609587
38.00,8.1932,8.1932,5000,168778106.348470,1.000000,0.000000,0.000000,0.000000,1.605729
38.00,8.2027,8.2027,5000,169453827.463348,1.000000,0.000000,0.000000,0.000000,1.601949
38.00,8.2122,8.2122,5000,170121478.589760,1.000000,0.000000,0.000000,0.000000,1.598246
38.00,8.2217,8.2217,5000,170781018.411269,1.000000,0.000000,0.000000,0.000000,1.594618
38.00,8.2312,8.2312,5000,171432406.124121,1.000000,0.000000,0.000000,0.000000,1.591065
38.00,8.2407,8.2407,5000,172075601.319056,1.000000,0.000000,0.000000,0.000000,1.587586
